품목보고번호,허가일자,LAST_UPDT_DTM,LCNS_NO,제품명,QLITY_MNTNC_TMLMT_DAYCNT,업소명,식품유형,CHILD_CRTFC_YN,INDUTY_CD_NM,DISPOS,포장재질,USAGE,ETQTY_XPORT_PRDLST_YN,유통기한,HIENG_LNTRT_DVS_NM,PRODUCTION,PRPOS
1980053801827 ,20190530,20240209,19800538018 ,야채채움 퍼플,제조일로부터 냉장 49일까지,남양유업주식회사 경주공장,과.채주스,,식품제조가공업,"진보라색을 띠고 과일야채 향미를 가진 액상으로서 이미, 이취가 없어야 한다.",테트라팩 [내면 : 폴리에틸렌],용기를 오픈하여 직접 음용한다.,N,제조일로부터 49일,해당없음,아니오,
1980053801826 ,20190530,20240209,19800538018 ,야채채움 녹황,,남양유업주식회사 경주공장,과.채주스,,식품제조가공업,"주황색을 띠고 과일야채 향미를 가진 액상으로서 이미, 이취가 없어야 한다.",테트라팩 [내면 : 폴리에틸렌],용기를 오픈하여 직접 음용한다.,N,제조일로부터 49일,해당없음,아니오,
19730380010365 ,20190520,20230610,19730380010 ,베리애홍삼,제조일부터     2 년,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 액상,내포장재질 PP,"1일1~2회, 1회 1포 또는 수시로 섭취",O,제조일부터     2 년,해당없음,아니오,
19730380010363 ,20190520,20230610,19730380010 ,석류애홍삼,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 액상,내포장재질 PP,"1일1~2회, 1회 1포 또는 수시로 섭취",O,제조일부터     2 년,해당없음,아니오,
19730380010364 ,20190520,20230610,19730380010 ,원샷홍삼스틱프리미엄,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 액상,내포장재질 PE,"1일 1회, 1회 1포 섭취",O,제조일부터     2 년,해당없음,아니오,
19730380010359 ,20190429,20230610,19730380010 ,몸에좋은 흑마늘 블랙골드,제조일부터     2 년,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,갈색의 액상,내포장재질 PE,"1일 1~2회, 1회 1포 섭취",N,제조일부터     2 년,해당없음,아니오,
19730380010358 ,20190426,20230610,19730380010 ,노니가 딱이야,제조일부터     2 년,(주)일화춘천공장,과.채음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 진갈색의 액상,내포장재질 PE,"1일 1회, 1회 1포 섭취",N,제조일부터     2 년,해당없음,아니오,
19730380010357 ,20190419,20230610,19730380010 ,황작 홍싸 액상,제조일부터     2 년,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,"이미, 이취가 없고 고유의 색택과 향미를 가진 암갈색 액상","내포장(폴리에틸렌), 외포장(지함)","제품 그대로 섭취(최종제품),  1일 1회 1포 (10ml)를 섭취하십시오",N,제조일부터     2 년,해당없음,아니오,
19930571069503 ,20190415,20190416,19930571069 ,델몬트포도100,,주식회사 신생활식품,과.채주스,,식품제조가공업,"고유의 색택과 향을 가지며, 이미.이취가 없는 음료이다.","용기:폴리에틸렌테레프탈레이트(PET), 뚜껑:폴리프로필렌(PP)",과.채주스로써 직접 음용한다.,N,제조일로부터12개월,해당없음,아니오,
19930571069504 ,20190415,20190417,19930571069 ,델몬트오렌지100,,주식회사 신생활식품,과.채주스,,식품제조가공업,"고유의 색택과 향을 가지며, 이미.이취가 없는 음료이다.","용기:폴리에틸렌테레프탈레이트(PET), 뚜껑:폴리프로필렌(PP)",과.채주스로써 직접 음용한다.,N,제조일로부터 9개월,해당없음,아니오,
198506140552913 ,20190409,20190411,19850614055 ,석류랑 노니,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미,이취가 없고 고유의 맛과 향미를 가진 적갈색의 음료","내부포장재질(용기,뚜껑): 폴리에틸렌           - 외부포장재질: 종이제",음료로 직접 음용한다.,O,제조일로부터 12개월 까지,해당없음,아니오,
198506140552914 ,20190409,20190411,19850614055 ,블루베리랑 노니,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미,이취가 없고 고유의 맛과 향미를 가진 암자색의 음료","내부포장재질(용기,뚜껑): 폴리에틸렌         - 외부포장재질: 종이제",음료로 직접 음용한다.,O,제조일로부터 12개월 까지,해당없음,아니오,
19950433026624 ,20190403,20190411,19950433026 ,여름빛깔 사과,,(주)금강비앤에프,과.채주스,,식품제조가공업,"고유의 색택과 향을 가지며 이미,이취가 없는 음료이다.",can,제품 그대로 음용한다.,O,제조일로부터 24개월,해당없음,아니오,
20020183282918 ,20190328,20230304,20020183282 ,따옴 오렌지,,(주)푸드웰,과.채주스,,식품제조가공업,"고유의 색택과 향미를 가지고 이미, 이취가 없어야 한다.","캡(HDPE), 용기(PET)",직접 식음용,O,제조일로부터 28일,해당없음,아니오,
19730380010356 ,20190318,20230610,19730380010 ,홍삼애석류,제조일로부터 2년,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,"고유의 향미가 있고 이미, 이취가 없는 적자색의 액상",파우치 (PP),"1일 1회, 1회 1포 섭취",O,제조일로부터 2년,해당없음,아니오,
19880607021221 ,20190304,20190307,19880607021 ,올바른노니주스100,,(주)케이지앤에프,과.채주스,,식품제조가공업,노니 고유의 향미를 가진 갈색의 액상,"용기: PET(폴리에틸렌테레프탈레이트), 뚜껑: PP(폴리프로필렌)","하루 1~2회, 1회 섭취 시 적당량(30~50ml)을 그대로 섭취하거나 물이나 음료에 희석하여 음용",N,제조일로부터 12개월,해당없음,아니오,
19730380010355 ,20190301,20230610,19730380010 ,진한 6년근 홍삼진액 플러스,제조일로부터 2년,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 색택과 향미를 가지며 이미와 이취가 없는 진갈색 액상,파우치 (PP),"1일 2회, 1회 1포 섭취",O,제조일부터     2 년,해당없음,아니오,
19780614001433 ,20190215,20210616,19780614001 ,밀키스핑크소다,,롯데칠성음료(주),탄산음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"금속캔(CAN), 합성수지재(PET)",제품 그대로 음용한다.,O,"캔-제조일로부터 12개월, 펙-제조일로부터 9개월",예,아니오,
1976026300472 ,20190212,20200923,19760263004 ,해가득 사과,,(주)동원F&B수원공장,과.채음료,,식품제조가공업,고유의 색택과 향미를 가진 액체로서 이미 이취가 없어야 한다.,내면 폴리에틸렌,직접음용,N,제조일로부터 6개월,예,아니오,
19710570001611 ,20190208,20190209,19710570001 ,sunkist바나나,,주식회사 네이처셀 칠곡공장,혼합음료,,식품제조가공업,"고유의  색택과 향미를 가지고 이미,이취 ,이물이 없을것","캔류(철,알미늄)",제품그대로 음용한다,N,12개월,해당없음,아니오,
197202880023908 ,20190130,20190201,19720288002 ,후지사과시럽(홍콩 맥도날드),,주식회사 오뚜기,음료베이스,,식품제조가공업,"고유의 색택과 향미를 가진 액상형태로 이미,이취,이물이 없어야 한다.",폴리에틸렌(내면),음료용,O,제조일로부터 냉장 6개월까지,해당없음,아니오,
197202880023905 ,20190124,20190126,19720288002 ,청포도시럽(홍콩 맥도날드),,주식회사 오뚜기,음료베이스,,식품제조가공업,"고유의 색택과 향미를 가진 액상형태로 이미,이취,이물이 없어야 한다.",폴리에틸렌(내면),음료용으로 적당량 사용한다.,O,제조일로부터 냉장 6개월까지,해당없음,아니오,
1976026300470 ,20190110,20190119,19760263004 ,돌 골든애플 파라다이스,,(주)동원F&B수원공장,과.채주스,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로 이미, 이취가 없음",내면 폴리에틸렌,직접음용,N,제조일로부터 8개월,해당없음,아니오,
19730443003965 ,20181221,20181222,19730443003 ,꿀키위플러스,제조일로부터 24개월,(주)삼광식품,음료베이스,,식품제조가공업,점조한 액상,"용기 : 유리병,   뚜껑재질  : 염화비닐수지","음료, 제과, 제빵, 떡",O,제조일로부터 24개월,해당없음,아니오,
19730380010353 ,20181213,20230610,19730380010 ,홍삼쌍화,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 진한 흑갈색의 액상,파우치 (PP),"1일 1회, 1회 1포 섭취",O,제조일로부터 24개월까지,해당없음,아니오,
19730380010351 ,20181213,20230610,19730380010 ,어린이 녹용홍삼스틱,제조일로부터 24개월까지,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 진한 흑갈색의 액상,스틱파우치 (PE),"1일 1회, 1회 1포 섭취",O,제조일로부터 24개월까지,해당없음,아니오,
19730380010352 ,20181213,20230610,19730380010 ,어린이 배도라지 홍삼스틱,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 진한 흑갈색의 액상,스틱파우치 (PE),"1일 1회, 1회 1포 섭취",O,제조일로부터 24개월까지,해당없음,아니오,
197202880023850 ,20181212,20181214,19720288002 ,망고&패션후르츠시럽(홍콩 맥도날드),,주식회사 오뚜기,음료베이스,,식품제조가공업,"고유의 색택과 향미를 가진 액상형태로 이미,이취,이물이 없어야 한다.",폴리에틸렌(내면),음료의 베이스 용도로 사용한다.,O,제조일로부터 냉장 6개월까지,해당없음,아니오,
19730443003957 ,20181212,20181213,19730443003 ,꿀레드자몽,제조일로부터 24개월,(주)삼광식품,음료베이스,,식품제조가공업,점조한 액상,"용기 : 유리병,   뚜껑재질  : 염화비닐수지","음료, 제과, 제빵, 떡",O,제조일로부터 24개월,해당없음,아니오,
19810308046180 ,20181012,20241030,19810308046 ,썬업 과일야채샐러드 레드,,매일유업(주)평택공장,과.채주스,,식품제조가공업,"붉은색의 불투명한 액상, 제품은 고유의 색택을 가지고 이미.이취가 없어야 한다.",PP컵,그대로 직접 음용함,N,제조일로부터 70일,해당없음,아니오,
1976026300466 ,20180929,20230624,19760263004 ,돌 머스캣 파라다이스,,(주)동원F&B수원공장,과.채주스,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로 이미, 이취가 없음",내면 폴리에틸렌,직접음용,N,제조일로부터 8개월,해당없음,아니오,
19780614001429 ,20180907,20180908,19780614001 ,포켓몬오렌지망고,,롯데칠성음료(주),혼합음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,종이,제품그대로 음용한다.,O,제조일로부터 6개월,아니오,아니오,
19780614001430 ,20180907,20181116,19780614001 ,포켓몬포도사과,,롯데칠성음료(주),과.채음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,종이,제품그대로 음용한다.,O,제조일로부터 6개월,아니오,아니오,
19960571018588 ,20180905,20200724,19960571018 ,오렌지100,,우일음료,과.채주스,,식품제조가공업,"고유의 색택과 향미를 지니며 이미, 이취가 없는 액상식품",병(유리),제품 그대로 음용한다.,N,제조일로부터 9개월,해당없음,아니오,
19960571018589 ,20180905,20230407,19960571018 ,Premium포도100,,우일음료,과.채주스,,식품제조가공업,"고유의 색택과 향미를 지니며 이미, 이취가 없는 액상식품",병(유리),제품 그대로 음용한다.,N,제조일로부터 12개월,해당없음,아니오,
19730380010346 ,20180823,20230610,19730380010 ,황작한포홍삼스틱,제조일로부터 24개월까지,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 진한 암갈색의 액상,스틱파우치(PE),"제품 그대로 섭취(최종제품), 수시로 음용",O,제조일로부터 24개월까지,해당없음,아니오,
198506140552839 ,20180809,20181103,19850614055 ,산들내음 유기농 배,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미, 이취가 없고 배 맛이 나는 연황색의 액상음료","내부포장재질(용기,뚜껑): 폴리에틸렌                         - 외부포장재질: 종이제",음료로 직접 음용한다.,O,제조일로부터 12개월까지,아니오,아니오,
19730380010345 ,20180803,20230610,19730380010 ,진웰스 6년근 홍삼농축액 스틱,제조일로부터 2년,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 진한 흑갈색의 액상,스틱파우치(PE),"제품 그대로 섭취(최종제품), 수시로 음용",O,제조일로부터 2년,해당없음,아니오,
198506140552829 ,20180731,20200229,19850614055 ,처음먹는 유기농 사과와 당근,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미, 이취가 없고 사과맛을 가진 과·채주스","내부포장재질(용기,뚜껑): 폴리에틸렌                  - 외부포장재질: 종이제",음료로 직접 음용,O,제조일로부터 12개월 까지,해당없음,아니오,
198506140552813 ,20180702,20180714,19850614055 ,산들내음 사과당근,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미, 이취가 없고 사과 맛과 당근 맛이 나는 주황색의 액상음료","내부포장재질(용기,뚜껑): 폴리에틸렌           - 외부포장재질: 종이제",음료로 직접 음용한다.,O,제조일로부터 12개월까지,아니오,아니오,
19780614001426 ,20180628,20190611,19780614001 ,석류,,롯데칠성음료(주),혼합음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,금속캔,제품 그대로 음용한다.,O,제조일로부터 12개월,아니오,아니오,
20010515081317 ,20180628,20190313,20010515081 ,당근토마토,,(주)자연과사람들,과.채주스,,식품제조가공업,"액상 - 고유의 색과 향, 맛을 가지고 이미, 이취가 없어야 한다.",종이팩 (내면 : 폴리에틸렌수지),직접 음용,N,제조일로부터 9개월,아니오,아니오,
1986039501398 ,20180622,20240206,19860395013 ,파스퇴르 유기농주스 사과배,,롯데웰푸드(주)파스퇴르공장,과.채주스,,식품제조가공업,"고유의 색택과 향미를 지니며 이미, 이취 없는 액상제품",종이(내면:폴리에틸렌),직접음용,N,제조일로부터 6개월까지,아니오,아니오,
1986039501399 ,20180622,20240209,19860395013 ,파스퇴르 유기농주스 사과당근,,롯데웰푸드(주)파스퇴르공장,과.채주스,,식품제조가공업,"고유의 색택과 향미를 지니며 이미, 이취 없는 액상제품",종이(내면:폴리에틸렌),직접음용,O,제조일로부터 6개월까지,아니오,아니오,
20020623009823 ,20180601,20211015,20020623009 ,Sunkist 훼미리 사과,9개월,퓨어플러스(주),과.채주스,,식품제조가공업,"제품고유의 색택과 향미를 가진 액상으로 이미, 이취가 없어야 한다.","캔,PET,병,T/P",개봉 후 직접음용,O,9개월,해당없음,아니오,
20020623009822 ,20180601,20211015,20020623009 ,Sunkist 훼미리 포도,12개월,퓨어플러스(주),과.채주스,,식품제조가공업,"제품고유의 색택과 향미를 가진 액상으로 이미, 이취가 없어야 한다.","캔,PET,병,T/P",개봉 후 직접음용,O,12개월,해당없음,아니오,
20020623009818 ,20180601,20250110,20020623009 ,미닛메이드 오리지널 포도,12개월,퓨어플러스(주),과.채주스,,식품제조가공업,"제품고유의 색택과 향미를 가진 액상으로 이미, 이취가 없어야 한다.","유리병, PET",개봉 후 직접음용,O,12개월,해당없음,아니오,
20000441043179 ,20180515,20180516,20000441043 ,애터미 생과즙 그대로 자몽 주스,,매일유업(주)영동공장,과.채주스,,식품제조가공업,"제품 고유의 색택과 향미를 가진 액상으로서 이미, 이취가 없어야 한다.",폴리에틸렌,그대로 직접 음용 함,O,제조일로부터 6개월,해당없음,아니오,
1976026300458 ,20180511,20190924,19760263004 ,프룻프룻 망고,,(주)동원F&B수원공장,유산균음료,,식품제조가공업,"고유의 색택과 향미를 가진 액체로서 이미, 이취가 없어야 한다.",내면 폴리에틸렌,직접음용,N,제조일로부터 5개월,아니오,아니오,
19780614001425 ,20180508,20181124,19780614001 ,롯데망고향시럽,,롯데칠성음료(주),음료베이스,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"합성수지재,Bag 외면:Nylon / Bag 내면 Cap Channel: PE",시럽과 탄산수를 희석하여 음용,O,제조일로부터 6개월,해당없음,아니오,
